Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Review Rating Missing Flag,purchase_frequency_annual,purchase_count,repeat_purchase_ratio,estimated_total_spend,avg_order_value_proxy,promo_used_flag,organic_customer_flag,discount_dependency_score,low_promo_dependency_flag,satisfaction_flag,rating_segment,subscription_flag,engagement_score,purchase_count_percentile,frequency_percentile,behavioral_loyalty_score,behavioral_loyalty_flag,spend_percentile,aov_percentile,rating_percentile,value_quality_loyalty_score,value_quality_loyalty_flag,loyalty_classification,age_group,spending_tier,loyalty_tier,customer_archetype,ideal_candidate_flag,dashboard_segment,purchase_history_band,promo_dependency_band,retention_proxy_score
1724,70,Male,Scarf,Accessories,20,New York,XL,Gold,Spring,3.3,No,Standard,No,No,39,PayPal,Annually,0,1,40,0.975,800,20,0,1,0,1,0,Good,0,0.0,0.7725641025641026,0.0734615384615384,56.83653846153847,0,0.2987179487179487,0.0067948717948717,0.3137179487179487,33.39294871794872,0,Not Loyal by Either Definition,60+,Medium,Silver,Casual Customer,0,Casual Customer,Established,Organic / No Promo,48.92
1725,42,Male,Shoes,Footwear,72,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,No,21,PayPal,Weekly,0,52,22,0.9545454545454546,1584,72,0,1,0,1,0,Good,0,0.0,0.4126923076923077,0.931025641025641,70.24796037296038,0,0.5823076923076923,0.6485897435897436,0.3137179487179487,60.78141025641026,0,Not Loyal by Either Definition,36-45,High,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,61.81
1726,45,Male,Sunglasses,Accessories,33,Massachusetts,M,Indigo,Spring,3.0,No,Next Day Air,No,No,32,Venmo,Quarterly,0,4,33,0.9696969696969696,1089,33,0,1,0,1,0,Average,0,0.0,0.6382051282051282,0.2938461538461538,58.39778554778555,0,0.4171794871794871,0.1775641025641025,0.1952564102564102,40.03141025641026,0,Not Loyal by Either Definition,36-45,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,51.29
1727,57,Male,Coat,Outerwear,28,Indiana,S,Olive,Summer,2.8,No,Express,No,No,45,Debit Card,Weekly,0,52,46,0.9782608695652174,1288,28,0,1,0,1,0,Average,0,0.0,0.8887179487179487,0.931025641025641,92.14342251950949,1,0.4857692307692308,0.1082051282051282,0.1144871794871794,39.42564102564102,0,Behaviorally Loyal Only,46-60,Medium,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,66.32
1728,49,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,Express,No,No,19,PayPal,Monthly,0,12,20,0.95,1060,53,0,1,0,1,1,Good,0,40.0,0.3691025641025641,0.5117948717948718,53.52243589743591,0,0.4044871794871795,0.4217948717948718,0.6043589743589743,53.81153846153847,0,Not Loyal by Either Definition,46-60,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,67.54
1729,23,Male,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,No,Express,No,No,1,Debit Card,Every 3 Months,0,4,2,0.5,96,48,0,1,0,1,1,Excellent,0,40.0,0.0107692307692307,0.2938461538461538,20.76923076923077,0,0.0112820512820512,0.3606410256410256,0.7276923076923076,39.02115384615384,0,Not Loyal by Either Definition,18-25,Low,Bronze,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,49.1
1730,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12,Venmo,Fortnightly,0,26,13,0.9230769230769232,273,21,0,1,0,1,0,Good,0,0.0,0.2323076923076923,0.7223076923076923,54.19615384615384,0,0.0817948717948718,0.0193589743589743,0.5167948717948718,29.091666666666672,0,Not Loyal by Either Definition,46-60,Low,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,46.66
1731,23,Male,Shirt,Clothing,22,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,26,Credit Card,Weekly,0,52,27,0.9629629629629628,594,22,0,1,0,1,1,Excellent,0,40.0,0.5138461538461538,0.931025641025641,74.96823361823361,0,0.2246153846153846,0.0308974358974358,0.6871794871794872,38.50064102564102,0,Not Loyal by Either Definition,18-25,Low,Elite,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,73.36
1732,21,Male,Backpack,Accessories,87,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,No,12,Cash,Monthly,0,12,13,0.9230769230769232,1131,87,0,1,0,1,0,Good,0,0.0,0.2323076923076923,0.5117948717948718,46.82820512820513,0,0.4321794871794872,0.8276923076923077,0.236025641025641,57.70000000000001,0,Not Loyal by Either Definition,18-25,Medium,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,50.5
1733,45,Male,Belt,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,No,36,Cash,Every 3 Months,0,4,37,0.972972972972973,1850,50,0,1,0,1,0,Average,0,0.0,0.7151282051282051,0.2938461538461538,61.92484407484408,0,0.6624358974358975,0.3821794871794872,0.0373076923076923,51.79807692307693,0,Not Loyal by Either Definition,36-45,High,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,55.82
1734,67,Male,Blouse,Clothing,85,New York,L,Black,Summer,3.4,No,Express,No,No,22,Credit Card,Annually,0,1,23,0.9565217391304348,1955,85,0,1,0,1,0,Good,0,0.0,0.4333333333333333,0.0734615384615384,41.20158862876254,0,0.6858974358974359,0.8070512820512821,0.3557692307692308,69.72756410256412,0,Not Loyal by Either Definition,60+,High,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,50.97
1735,31,Male,Jeans,Clothing,98,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly,0,4,17,0.9411764705882352,1666,98,0,1,0,1,0,Good,0,0.0,0.3114102564102564,0.2938461538461538,43.12160633484163,0,0.6119230769230769,0.970897435897436,0.236025641025641,68.46987179487179,0,Not Loyal by Either Definition,26-35,High,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,51.52
1736,58,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Express,No,No,31,Venmo,Annually,0,1,32,0.96875,1088,34,0,1,0,1,0,Good,0,0.0,0.6153846153846154,0.0734615384615384,49.63846153846154,0,0.4157692307692308,0.1898717948717948,0.4369230769230769,45.11602564102565,0,Not Loyal by Either Definition,46-60,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,48.62
1737,57,Male,Shorts,Clothing,61,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,No,43,Cash,Quarterly,0,4,44,0.9772727272727272,2684,61,0,1,0,1,0,Average,0,0.0,0.8514102564102564,0.2938461538461538,68.14353146853148,0,0.8206410256410256,0.5135897435897436,0.0373076923076923,61.41153846153846,0,Not Loyal by Either Definition,46-60,Premium,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,61.02
1738,42,Male,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,No,Store Pickup,No,No,50,Venmo,Bi-Weekly,0,26,51,0.9803921568627452,4998,98,0,1,0,1,1,Excellent,0,40.0,0.9902564102564102,0.7223076923076923,89.45015082956257,1,0.9992307692307691,0.970897435897436,0.6871794871794872,92.98525641025644,1,Loyal by Both Definitions,36-45,Premium,Elite,True Loyalist,1,True Loyalist,Established,Organic / No Promo,93.5
1739,60,Male,Handbag,Accessories,61,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,No,No,37,Credit Card,Weekly,0,52,38,0.9736842105263158,2318,61,0,1,0,1,0,Average,0,0.0,0.7342307692307692,0.931025641025641,85.09996626180836,0,0.7564102564102564,0.5135897435897436,0.1532051282051282,61.16025641025642,0,Not Loyal by Either Definition,46-60,Premium,Elite,Casual Customer,0,Casual Customer,Established,Organic / No Promo,68.59
1740,21,Male,Jewelry,Accessories,98,Minnesota,L,Silver,Winter,4.2,No,Express,No,No,23,Cash,Weekly,0,52,24,0.9583333333333334,2352,98,0,1,0,1,1,Excellent,0,40.0,0.451025641025641,0.931025641025641,72.04871794871795,0,0.7625641025641026,0.970897435897436,0.6871794871794872,83.51858974358976,1,Value-Quality Loyal Only,18-25,Premium,Elite,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,83.3
1741,69,Male,Pants,Clothing,21,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,No,10,Bank Transfer,Every 3 Months,0,4,11,0.9090909090909092,231,21,0,1,0,1,0,Good,0,0.0,0.1914102564102564,0.2938461538461538,37.07989510489511,0,0.0652564102564102,0.0193589743589743,0.3137179487179487,24.368589743589745,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,37.78
1742,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,No,20,Bank Transfer,Monthly,0,12,21,0.9523809523809524,1071,51,0,1,0,1,0,Good,0,0.0,0.3897435897435897,0.5117948717948718,54.4989010989011,0,0.4089743589743589,0.3961538461538461,0.4369230769230769,50.00128205128205,0,Not Loyal by Either Definition,36-45,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,52.02
1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Express,No,No,18,Venmo,Every 3 Months,0,4,19,0.9473684210526316,1520,80,0,1,0,1,1,Excellent,0,40.0,0.3483333333333333,0.2938461538461538,44.90698380566802,0,0.5665384615384615,0.7434615384615385,0.7276923076923076,70.80192307692307,1,Value-Quality Loyal Only,46-60,High,Bronze,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,67.91
1744,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,No,Standard,No,No,3,Bank Transfer,Weekly,0,52,4,0.75,288,72,0,1,0,1,0,Good,0,0.0,0.0515384615384615,0.931025641025641,49.9051282051282,0,0.0907692307692307,0.6485897435897436,0.3137179487179487,41.1198717948718,0,Not Loyal by Either Definition,18-25,Low,Silver,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,47.74
1745,57,Male,Sunglasses,Accessories,63,Michigan,L,Teal,Winter,3.0,No,Standard,No,No,23,PayPal,Weekly,0,52,24,0.9583333333333334,1512,63,0,1,0,1,0,Average,0,0.0,0.451025641025641,0.931025641025641,72.04871794871795,0,0.5620512820512821,0.537051282051282,0.1952564102564102,54.81346153846154,0,Not Loyal by Either Definition,46-60,High,Elite,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,61.13
1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,No,Store Pickup,No,No,27,Cash,Weekly,0,52,28,0.9642857142857144,756,27,0,1,0,1,0,Good,0,0.0,0.5337179487179488,0.931025641025641,75.88891941391941,0,0.2848717948717948,0.0965384615384615,0.4369230769230769,37.54679487179487,0,Not Loyal by Either Definition,36-45,Medium,Elite,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,58.54
1747,65,Male,Handbag,Accessories,44,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,No,44,Bank Transfer,Fortnightly,0,26,45,0.9777777777777776,1980,44,0,1,0,1,0,Good,0,0.0,0.8688461538461538,0.7223076923076923,83.93440170940171,1,0.6917948717948718,0.3134615384615384,0.236025641025641,55.22884615384616,0,Behaviorally Loyal Only,60+,High,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,66.58
1748,61,Male,Coat,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,No,41,Venmo,Quarterly,0,4,42,0.9761904761904762,966,23,0,1,0,1,0,Average,0,0.0,0.8129487179487179,0.2938461538461538,66.39111721611721,0,0.3664102564102564,0.0438461538461538,0.1532051282051282,33.81666666666667,0,Not Loyal by Either Definition,60+,Medium,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,53.33
1749,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,No,41,Bank Transfer,Annually,0,1,42,0.9761904761904762,3906,93,0,1,0,1,0,Good,0,0.0,0.8129487179487179,0.0734615384615384,58.67765567765567,0,0.9537179487179488,0.9016666666666666,0.5603846153846154,86.89807692307691,0,Not Loyal by Either Definition,26-35,Premium,Silver,Casual Customer,0,Casual Customer,Established,Organic / No Promo,63.13
1750,43,Male,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,No,36,Debit Card,Every 3 Months,0,4,37,0.972972972972973,2590,70,0,1,0,1,0,Good,0,0.0,0.7151282051282051,0.2938461538461538,61.92484407484408,0,0.808076923076923,0.6234615384615385,0.2755128205128205,68.4198717948718,0,Not Loyal by Either Definition,36-45,Premium,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,59.97
1751,31,Male,Sunglasses,Accessories,85,Missouri,M,White,Fall,3.1,No,Express,No,No,38,Venmo,Every 3 Months,0,4,39,0.9743589743589745,3315,85,0,1,0,1,0,Good,0,0.0,0.7532051282051282,0.2938461538461538,63.66602564102565,0,0.904102564102564,0.8070512820512821,0.236025641025641,76.06089743589745,0,Not Loyal by Either Definition,26-35,Premium,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,62.66
1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,No,34,Cash,Annually,0,1,35,0.9714285714285714,1400,40,0,1,0,1,0,Good,0,0.0,0.6797435897435897,0.0734615384615384,52.58818681318681,0,0.5241025641025641,0.266025641025641,0.2755128205128205,48.12499999999999,0,Not Loyal by Either Definition,46-60,High,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,50.7
1753,34,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,No,14,Venmo,Quarterly,0,4,15,0.9333333333333332,435,29,0,1,0,1,0,Good,0,0.0,0.2719230769230769,0.2938461538461538,41.18782051282052,0,0.1519230769230769,0.1219230769230769,0.3137179487179487,30.399358974358968,0,Not Loyal by Either Definition,26-35,Low,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,41.13
1754,25,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,23,Credit Card,Fortnightly,0,26,24,0.9583333333333334,648,27,0,1,0,1,1,Excellent,0,40.0,0.451025641025641,0.7223076923076923,64.74358974358975,0,0.2438461538461538,0.0965384615384615,0.9226923076923076,45.62115384615385,0,Not Loyal by Either Definition,18-25,Low,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,70.54
1755,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,18,Credit Card,Fortnightly,0,26,19,0.9473684210526316,1767,93,0,1,0,1,0,Good,0,0.0,0.3483333333333333,0.7223076923076923,59.90313765182186,0,0.6426923076923077,0.9016666666666666,0.5167948717948718,73.58525641025642,0,Not Loyal by Either Definition,60+,High,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,60.35
1756,56,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,No,45,Cash,Monthly,0,12,46,0.9782608695652174,920,20,0,1,0,1,1,Excellent,0,40.0,0.8887179487179487,0.5117948717948718,77.47034559643255,1,0.3442307692307692,0.0067948717948717,0.8444871794871794,45.82884615384616,0,Behaviorally Loyal Only,46-60,Medium,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,76.32
1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,No,14,Bank Transfer,Weekly,0,52,15,0.9333333333333332,825,55,0,1,0,1,0,Average,0,0.0,0.2719230769230769,0.931025641025641,63.48910256410256,0,0.3107692307692307,0.4428205128205128,0.1144871794871794,40.79102564102565,0,Not Loyal by Either Definition,46-60,Medium,Gold,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,53.77
1758,19,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,No,Standard,No,No,48,Debit Card,Annually,0,1,49,0.979591836734694,4606,94,0,1,0,1,0,Good,0,0.0,0.953974358974359,0.0734615384615384,65.09183673469387,0,0.990897435897436,0.9155128205128203,0.4369230769230769,86.2621794871795,0,Not Loyal by Either Definition,18-25,Premium,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,65.86
1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17,Venmo,Bi-Weekly,0,26,18,0.9444444444444444,1008,56,0,1,0,1,1,Excellent,0,40.0,0.3289743589743589,0.7223076923076923,58.97350427350428,0,0.3829487179487179,0.4547435897435897,0.7276923076923076,56.24038461538462,0,Not Loyal by Either Definition,26-35,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,70.6
1760,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4.0,No,Next Day Air,No,No,1,PayPal,Weekly,0,52,2,0.5,116,58,0,1,0,1,1,Good,0,40.0,0.0107692307692307,0.931025641025641,43.07051282051282,0,0.0194871794871794,0.4785897435897436,0.6043589743589743,39.83141025641026,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,59.34
1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,39,PayPal,Weekly,0,52,40,0.975,1760,44,0,1,0,1,0,Good,0,0.0,0.7725641025641026,0.931025641025641,86.85128205128206,1,0.6384615384615384,0.3134615384615384,0.3985897435897436,56.34679487179487,0,Behaviorally Loyal Only,18-25,High,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,68.17
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,24,Cash,Weekly,0,52,25,0.96,2375,95,0,1,0,1,1,Excellent,0,40.0,0.472051282051282,0.931025641025641,73.02820512820512,0,0.7661538461538462,0.93,0.9619230769230768,88.13461538461539,1,Value-Quality Loyal Only,18-25,Premium,Elite,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,84.9
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Express,No,No,41,Bank Transfer,Fortnightly,0,26,42,0.9761904761904762,1764,42,0,1,0,1,0,Good,0,0.0,0.8129487179487179,0.7223076923076923,81.38727106227105,1,0.6411538461538462,0.2914102564102564,0.236025641025641,52.65192307692308,0,Behaviorally Loyal Only,36-45,High,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,64.79
1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,28,PayPal,Annually,0,1,29,0.9655172413793104,2697,93,0,1,0,1,0,Good,0,0.0,0.553974358974359,0.0734615384615384,46.81034482758621,0,0.821923076923077,0.9016666666666666,0.5603846153846154,81.62628205128206,0,Not Loyal by Either Definition,36-45,Premium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,56.47
1765,61,Male,Dress,Clothing,56,Delaware,M,Charcoal,Summer,3.0,No,Store Pickup,No,No,34,Venmo,Quarterly,0,4,35,0.9714285714285714,1960,56,0,1,0,1,0,Average,0,0.0,0.6797435897435897,0.2938461538461538,60.30164835164835,0,0.6866666666666666,0.4547435897435897,0.1952564102564102,57.74038461538462,0,Not Loyal by Either Definition,60+,High,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,56.57
1766,68,Male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,No,41,Venmo,Quarterly,0,4,42,0.9761904761904762,3696,88,0,1,0,1,1,Excellent,0,40.0,0.8129487179487179,0.2938461538461538,66.39111721611721,0,0.9374358974358974,0.8392307692307692,0.6465384615384615,86.40897435897436,1,Value-Quality Loyal Only,60+,Premium,Gold,Casual Customer,1,Casual Customer,Established,Organic / No Promo,81.48
1767,60,Male,Sweater,Clothing,54,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,No,27,Cash,Bi-Weekly,0,26,28,0.9642857142857144,1512,54,0,1,0,1,1,Excellent,0,40.0,0.5337179487179488,0.7223076923076923,68.58379120879121,0,0.5620512820512821,0.432948717948718,0.7276923076923076,62.85961538461539,0,Not Loyal by Either Definition,46-60,High,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,76.58
1768,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,No,46,Debit Card,Fortnightly,0,26,47,0.9787234042553192,4183,89,0,1,0,1,0,Good,0,0.0,0.9093589743589744,0.7223076923076923,85.77639116202947,1,0.9721794871794872,0.8519230769230769,0.5167948717948718,85.52115384615385,0,Behaviorally Loyal Only,60+,Premium,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,74.98
1769,25,Male,Sandals,Footwear,45,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,No,No,2,PayPal,Every 3 Months,0,4,3,0.6666666666666666,135,45,0,1,0,1,0,Good,0,0.0,0.0306410256410256,0.2938461538461538,24.996794871794872,0,0.0257692307692307,0.3266666666666666,0.5603846153846154,35.4051282051282,0,Not Loyal by Either Definition,18-25,Low,Bronze,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,35.1
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,No,45,Cash,Monthly,0,12,46,0.9782608695652174,3450,75,0,1,0,1,1,Excellent,0,40.0,0.8887179487179487,0.5117948717948718,77.47034559643255,1,0.9166666666666666,0.6837179487179487,0.7276923076923076,83.31346153846154,1,Loyal by Both Definitions,26-35,Premium,Elite,True Loyalist,1,True Loyalist,Established,Organic / No Promo,85.69
1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,Express,No,No,34,Bank Transfer,Weekly,0,52,35,0.9714285714285714,770,22,0,1,0,1,1,Excellent,0,40.0,0.6797435897435897,0.931025641025641,82.6029304029304,0,0.2894871794871795,0.0308974358974358,0.7276923076923076,41.90576923076923,0,Not Loyal by Either Definition,46-60,Medium,Elite,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,77.65
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,No,9,Credit Card,Annually,0,1,10,0.9,820,82,0,1,0,1,1,Excellent,0,40.0,0.1733333333333333,0.0734615384615384,28.37115384615385,0,0.3087179487179487,0.7694871794871795,0.8852564102564102,64.29102564102564,0,Not Loyal by Either Definition,46-60,Medium,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,58.84
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,No,2-Day Shipping,No,No,1,Bank Transfer,Annually,0,1,2,0.5,68,34,0,1,0,1,0,Good,0,0.0,0.0107692307692307,0.0734615384615384,13.055769230769233,0,0.0057692307692307,0.1898717948717948,0.236025641025641,24.69807692307692,0,Not Loyal by Either Definition,46-60,Low,Bronze,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,27.05
1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,No,17,PayPal,Annually,0,1,18,0.9444444444444444,1656,92,0,1,0,1,0,Average,0,0.0,0.3289743589743589,0.0734615384615384,36.263888888888886,0,0.6092307692307692,0.8908974358974359,0.0773076923076923,63.18782051282052,0,Not Loyal by Either Definition,18-25,High,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,47.12
