Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Review Rating Missing Flag,purchase_frequency_annual,purchase_count,repeat_purchase_ratio,estimated_total_spend,avg_order_value_proxy,promo_used_flag,organic_customer_flag,discount_dependency_score,low_promo_dependency_flag,satisfaction_flag,rating_segment,subscription_flag,engagement_score,purchase_count_percentile,frequency_percentile,behavioral_loyalty_score,behavioral_loyalty_flag,spend_percentile,aov_percentile,rating_percentile,value_quality_loyalty_score,value_quality_loyalty_flag,loyalty_classification,age_group,spending_tier,loyalty_tier,customer_archetype,ideal_candidate_flag
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,34,Venmo,Weekly,0,52,35,0.9714285714285714,1225,35,0,1,0,1,0,Good,0,0.0,0.6797435897435897,0.931025641025641,82.6029304029304,0,0.46705128205128205,0.20115384615384616,0.23602564102564103,43.43141025641025,0,Not Loyal by Either Definition,60+,Medium,Elite,Casual Customer,0
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26,Venmo,Weekly,0,52,27,0.9629629629629629,945,35,0,1,0,1,0,Good,0,0.0,0.5138461538461538,0.931025641025641,74.96823361823361,0,0.35512820512820514,0.20115384615384616,0.5603846153846154,45.44166666666667,0,Not Loyal by Either Definition,60+,Medium,Elite,Casual Customer,0
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly,0,52,2,0.5,164,82,0,1,0,1,0,Good,0,0.0,0.010769230769230769,0.931025641025641,43.07051282051282,0,0.0391025641025641,0.7694871794871795,0.4748717948717949,45.29871794871795,0,Not Loyal by Either Definition,36-45,Low,Bronze,Casual Customer,0
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly,0,52,48,0.9791666666666666,2304,48,0,1,0,1,0,Good,0,0.0,0.9308974358974359,0.931025641025641,94.05961538461538,1,0.7551282051282051,0.3606410256410256,0.5603846153846154,65.42884615384615,0,Behaviorally Loyal Only,26-35,Premium,Elite,True Loyalist,0
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,30,Credit Card,Weekly,0,52,31,0.967741935483871,1798,58,0,1,0,1,0,Average,0,0.0,0.5924358974358974,0.931025641025641,78.60035153019025,0,0.6496153846153846,0.4785897435897436,0.07730769230769231,54.495512820512815,0,Not Loyal by Either Definition,18-25,High,Elite,Casual Customer,0
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly,0,26,49,0.9795918367346939,2793,57,0,1,0,1,0,Good,0,0.0,0.953974358974359,0.7223076923076923,87.80145211930926,1,0.84,0.46705128205128205,0.5603846153846154,71.48397435897436,0,Behaviorally Loyal Only,26-35,Premium,Elite,True Loyalist,0
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31,Venmo,Bi-Weekly,0,26,32,0.96875,3072,96,0,1,0,1,0,Average,0,0.0,0.6153846153846154,0.7223076923076923,72.34807692307692,0,0.8753846153846154,0.9433333333333334,0.037307692307692306,74.3448717948718,0,Not Loyal by Either Definition,46-60,Premium,Elite,Casual Customer,0
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly,0,26,34,0.9705882352941176,3298,97,0,1,0,1,0,Good,0,0.0,0.6591025641025641,0.7223076923076923,74.35214932126696,0,0.9025641025641026,0.9571794871794872,0.3985897435897436,83.00384615384615,0,Not Loyal by Either Definition,46-60,Premium,Elite,Casual Customer,0
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly,0,52,40,0.975,1680,42,0,1,0,1,1,Excellent,0,40.0,0.7725641025641026,0.931025641025641,86.85128205128206,1,0.6167948717948718,0.2914102564102564,0.7667948717948718,62.292948717948725,0,Behaviorally Loyal Only,26-35,High,Elite,True Loyalist,0
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,46,Debit Card,Weekly,0,52,47,0.9787234042553191,2914,62,0,1,0,1,1,Excellent,0,40.0,0.9093589743589744,0.931025641025641,93.08151936715767,1,0.8553846153846154,0.523974358974359,0.9619230769230769,81.55320512820514,1,Loyal by Both Definitions,36-45,Premium,Elite,True Loyalist,1
1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,No,Standard,No,No,24,Venmo,Annually,0,1,25,0.96,1675,67,0,1,0,1,0,Good,0,0.0,0.47205128205128205,0.07346153846153847,43.01346153846154,0,0.6146153846153846,0.5874358974358974,0.5603846153846154,65.47820512820512,0,Not Loyal by Either Definition,46-60,High,Bronze,Casual Customer,0
1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,No,Standard,No,No,37,Venmo,Fortnightly,0,26,38,0.9736842105263158,1748,46,0,1,0,1,0,Good,0,0.0,0.7342307692307692,0.7223076923076923,77.79483805668016,0,0.6357692307692308,0.3392307692307692,0.3985897435897436,56.88333333333333,0,Not Loyal by Either Definition,26-35,High,Elite,Casual Customer,0
1809,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,No,7,Debit Card,Monthly,0,12,8,0.875,568,71,0,1,0,1,1,Excellent,0,40.0,0.13948717948717948,0.5117948717948718,41.689743589743586,0,0.21076923076923076,0.6358974358974359,0.7276923076923076,53.88205128205128,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0
1810,58,Male,Backpack,Accessories,99,Alaska,S,Blue,Fall,3.4,No,Free Shipping,No,No,6,Debit Card,Fortnightly,0,26,7,0.8571428571428571,693,99,0,1,0,1,0,Good,0,0.0,0.12,0.7223076923076923,47.82362637362637,0,0.2602564102564103,0.9842307692307692,0.3557692307692308,57.13141025641026,0,Not Loyal by Either Definition,46-60,Medium,Silver,Casual Customer,0
1811,41,Male,Jeans,Clothing,28,Maryland,M,Magenta,Fall,2.7,No,Standard,No,No,16,Cash,Bi-Weekly,0,26,17,0.9411764705882353,476,28,0,1,0,1,0,Average,0,0.0,0.31141025641025644,0.7223076923076923,58.11776018099548,0,0.1691025641025641,0.1082051282051282,0.07730769230769231,26.01538461538462,0,Not Loyal by Either Definition,36-45,Low,Silver,Casual Customer,0
1812,42,Male,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,No,Standard,No,No,33,Bank Transfer,Annually,0,1,34,0.9705882352941176,2618,77,0,1,0,1,0,Good,0,0.0,0.6591025641025641,0.07346153846153847,51.64253393665158,0,0.8123076923076923,0.7075641025641025,0.4369230769230769,73.9198717948718,0,Not Loyal by Either Definition,36-45,Premium,Silver,Casual Customer,0
1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,No,Express,No,No,18,PayPal,Bi-Weekly,0,26,19,0.9473684210526315,1197,63,0,1,0,1,1,Excellent,0,40.0,0.34833333333333333,0.7223076923076923,59.90313765182186,0,0.45487179487179485,0.537051282051282,0.9619230769230769,65.8596153846154,1,Value-Quality Loyal Only,46-60,Medium,Gold,Casual Customer,1
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,24,PayPal,Weekly,0,52,25,0.96,1550,62,0,1,0,1,0,Good,0,0.0,0.47205128205128205,0.931025641025641,73.02820512820512,0,0.5734615384615385,0.523974358974359,0.3985897435897436,59.00961538461539,0,Not Loyal by Either Definition,36-45,High,Elite,Casual Customer,0
1815,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,No,24,Cash,Quarterly,0,4,25,0.96,2300,92,0,1,0,1,0,Good,0,0.0,0.47205128205128205,0.29384615384615387,50.72692307692308,0,0.7537179487179487,0.8908974358974359,0.5167948717948718,77.75705128205128,0,Not Loyal by Either Definition,26-35,Premium,Silver,Casual Customer,0
1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48,Credit Card,Every 3 Months,0,4,49,0.9795918367346939,3528,72,0,1,0,1,1,Excellent,0,40.0,0.953974358974359,0.29384615384615387,72.80529827315542,0,0.9244871794871795,0.6485897435897436,0.8048717948717948,84.29166666666667,1,Value-Quality Loyal Only,46-60,Premium,Elite,Casual Customer,1
1817,26,Male,Hat,Accessories,79,Virginia,M,Purple,Summer,4.0,No,Express,No,No,4,Cash,Weekly,0,52,5,0.8,395,79,0,1,0,1,1,Good,0,40.0,0.07487179487179488,0.931025641025641,51.9551282051282,0,0.1341025641025641,0.7312820512820513,0.6043589743589743,50.73333333333333,0,Not Loyal by Either Definition,26-35,Low,Silver,Casual Customer,0
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly,0,52,21,0.9523809523809523,567,27,0,1,0,1,1,Excellent,0,40.0,0.38974358974358975,0.931025641025641,69.17197802197802,0,0.21025641025641026,0.09653846153846155,0.8852564102564102,43.52884615384616,0,Not Loyal by Either Definition,26-35,Low,Gold,Casual Customer,0
1819,58,Male,Sunglasses,Accessories,39,North Carolina,M,White,Fall,3.8,No,Express,No,No,47,Debit Card,Every 3 Months,0,4,48,0.9791666666666666,1872,39,0,1,0,1,0,Good,0,0.0,0.9308974358974359,0.29384615384615387,71.75833333333334,0,0.6675641025641026,0.25461538461538463,0.5167948717948718,58.40384615384616,0,Not Loyal by Either Definition,46-60,High,Elite,Casual Customer,0
1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,50,Cash,Quarterly,0,4,51,0.9803921568627451,4386,86,0,1,0,1,1,Excellent,0,40.0,0.9902564102564102,0.29384615384615387,74.45399698340874,0,0.9814102564102564,0.8184615384615385,0.8048717948717948,90.81538461538462,1,Value-Quality Loyal Only,46-60,Premium,Elite,Casual Customer,1
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,No,Express,No,No,31,PayPal,Monthly,0,12,32,0.96875,3008,94,0,1,0,1,1,Excellent,0,40.0,0.6153846153846154,0.5117948717948718,64.98012820512821,0,0.8688461538461538,0.9155128205128205,0.9914102564102564,92.46987179487179,1,Value-Quality Loyal Only,18-25,Premium,Gold,Casual Customer,1
1822,57,Male,Shorts,Clothing,53,Maine,M,Teal,Spring,2.8,No,Express,No,No,29,PayPal,Quarterly,0,4,30,0.9666666666666667,1590,53,0,1,0,1,0,Average,0,0.0,0.573076923076923,0.29384615384615387,55.40641025641027,0,0.583974358974359,0.4217948717948718,0.11448717948717949,51.193589743589754,0,Not Loyal by Either Definition,46-60,High,Silver,Casual Customer,0
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,No,Standard,No,No,4,Cash,Annually,0,1,5,0.8,425,85,0,1,0,1,1,Excellent,0,40.0,0.07487179487179488,0.07346153846153847,21.940384615384616,0,0.14743589743589744,0.8070512820512821,0.7667948717948718,56.409615384615385,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly,0,26,41,0.975609756097561,2050,50,0,1,0,1,1,Excellent,0,40.0,0.7934615384615384,0.7223076923076923,80.49873358348967,1,0.7044871794871795,0.3821794871794872,0.8852564102564102,70.43910256410257,1,Loyal by Both Definitions,60+,High,Elite,True Loyalist,1
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31,Cash,Monthly,0,12,32,0.96875,1504,47,0,1,0,1,0,Good,0,0.0,0.6153846153846154,0.5117948717948718,64.98012820512821,0,0.5594871794871795,0.3496153846153846,0.5167948717948718,56.455769230769235,0,Not Loyal by Either Definition,46-60,High,Gold,Casual Customer,0
1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,No,41,Credit Card,Weekly,0,52,42,0.9761904761904762,3150,75,0,1,0,1,1,Excellent,0,40.0,0.8129487179487179,0.931025641025641,88.69239926739925,1,0.8847435897435898,0.6837179487179487,0.9619230769230769,86.72115384615385,1,Loyal by Both Definitions,18-25,Premium,Elite,True Loyalist,1
1827,45,Male,T-shirt,Clothing,60,Indiana,M,Turquoise,Winter,4.2,No,Express,No,No,44,Debit Card,Annually,0,1,45,0.9777777777777777,2700,60,0,1,0,1,1,Excellent,0,40.0,0.8688461538461538,0.07346153846153847,61.22478632478633,0,0.8237179487179487,0.5030769230769231,0.6871794871794872,74.26923076923077,1,Value-Quality Loyal Only,36-45,Premium,Gold,Casual Customer,1
1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,No,2-Day Shipping,No,No,31,Bank Transfer,Weekly,0,52,32,0.96875,1152,36,0,1,0,1,1,Excellent,0,40.0,0.6153846153846154,0.931025641025641,79.65320512820512,0,0.44,0.215,0.9619230769230769,57.213461538461544,0,Not Loyal by Either Definition,18-25,Medium,Elite,Casual Customer,0
1829,33,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,No,Express,No,No,45,Cash,Every 3 Months,0,4,46,0.9782608695652174,3680,80,0,1,0,1,0,Good,0,0.0,0.8887179487179487,0.29384615384615387,69.84214046822743,0,0.9356410256410257,0.7434615384615385,0.5603846153846154,82.2198717948718,0,Not Loyal by Either Definition,26-35,Premium,Gold,Casual Customer,0
1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,No,2-Day Shipping,No,No,50,Credit Card,Quarterly,0,4,51,0.9803921568627451,4896,96,0,1,0,1,1,Excellent,0,40.0,0.9902564102564102,0.29384615384615387,74.45399698340874,0,0.997051282051282,0.9433333333333334,0.9619230769230769,97.70384615384616,1,Value-Quality Loyal Only,26-35,Premium,Elite,Casual Customer,1
1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,No,Express,No,No,7,Venmo,Annually,0,1,8,0.875,640,80,0,1,0,1,1,Excellent,0,40.0,0.13948717948717948,0.07346153846153847,26.348076923076924,0,0.2408974358974359,0.7434615384615385,0.9226923076923077,61.67628205128205,0,Not Loyal by Either Definition,46-60,Low,Bronze,Casual Customer,0
1832,62,Male,Blouse,Clothing,71,Maine,M,Cyan,Summer,3.3,No,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,0,4,6,0.8333333333333334,426,71,0,1,0,1,0,Good,0,0.0,0.09769230769230769,0.29384615384615387,31.3474358974359,0,0.14807692307692308,0.6358974358974359,0.3137179487179487,43.09487179487179,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0
1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,No,Free Shipping,No,No,48,Cash,Monthly,0,12,49,0.9795918367346939,1421,29,0,1,0,1,1,Excellent,0,40.0,0.953974358974359,0.5117948717948718,80.43350340136055,1,0.5342307692307692,0.12192307692307693,0.8444871794871794,56.307051282051276,0,Behaviorally Loyal Only,60+,High,Elite,True Loyalist,0
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,No,No,19,PayPal,Fortnightly,0,26,20,0.95,1060,53,0,1,0,1,1,Excellent,0,40.0,0.3691025641025641,0.7223076923076923,60.890384615384605,0,0.4044871794871795,0.4217948717948718,0.8048717948717948,57.82179487179487,0,Not Loyal by Either Definition,26-35,Medium,Gold,Casual Customer,0
1835,49,Male,Skirt,Clothing,35,Indiana,M,Charcoal,Summer,4.1,No,2-Day Shipping,No,No,39,Venmo,Fortnightly,0,26,40,0.975,1400,35,0,1,0,1,1,Excellent,0,40.0,0.7725641025641026,0.7223076923076923,79.54615384615384,1,0.5241025641025641,0.20115384615384616,0.6465384615384615,53.92371794871795,0,Behaviorally Loyal Only,46-60,High,Elite,True Loyalist,0
1836,65,Male,Scarf,Accessories,75,Kentucky,M,Lavender,Fall,3.2,No,2-Day Shipping,No,No,45,Credit Card,Quarterly,0,4,46,0.9782608695652174,3450,75,0,1,0,1,0,Good,0,0.0,0.8887179487179487,0.29384615384615387,69.84214046822743,0,0.9166666666666666,0.6837179487179487,0.2755128205128205,74.2698717948718,0,Not Loyal by Either Definition,60+,Premium,Gold,Casual Customer,0
1837,66,Male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,35,Credit Card,Monthly,0,12,36,0.9722222222222222,1872,52,0,1,0,1,1,Excellent,0,40.0,0.6979487179487179,0.5117948717948718,68.76495726495726,0,0.6675641025641026,0.4096153846153846,0.6871794871794872,65.68653846153848,1,Value-Quality Loyal Only,60+,High,Gold,Casual Customer,1
1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,No,8,Venmo,Monthly,0,12,9,0.8888888888888888,693,77,0,1,0,1,1,Excellent,0,40.0,0.1564102564102564,0.5117948717948718,42.729059829059835,0,0.2602564102564103,0.7075641025641025,0.9226923076923077,61.55320512820512,0,Not Loyal by Either Definition,36-45,Medium,Bronze,Casual Customer,0
1839,37,Male,Gloves,Accessories,24,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,11,Credit Card,Quarterly,0,4,12,0.9166666666666666,288,24,0,1,0,1,1,Excellent,0,40.0,0.21166666666666667,0.29384615384615387,38.14294871794872,0,0.09076923076923077,0.05756410256410256,0.6465384615384615,33.00064102564103,0,Not Loyal by Either Definition,36-45,Low,Bronze,Casual Customer,0
1840,32,Male,Shirt,Clothing,78,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,No,32,Cash,Annually,0,1,33,0.9696969696969697,2574,78,0,1,0,1,0,Good,0,0.0,0.6382051282051282,0.07346153846153847,50.68432400932401,0,0.8048717948717948,0.7192307692307692,0.4748717948717949,74.67307692307693,0,Not Loyal by Either Definition,26-35,Premium,Silver,Casual Customer,0
1841,42,Male,Sandals,Footwear,98,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,No,46,Bank Transfer,Every 3 Months,0,4,47,0.9787234042553191,4606,98,0,1,0,1,0,Average,0,0.0,0.9093589743589744,0.29384615384615387,70.78023731587561,0,0.990897435897436,0.9708974358974359,0.037307692307692306,79.65448717948718,0,Not Loyal by Either Definition,36-45,Premium,Gold,Casual Customer,0
1842,31,Male,Socks,Clothing,57,Vermont,L,Blue,Winter,3.0,No,Standard,No,No,7,PayPal,Every 3 Months,0,4,8,0.875,456,57,0,1,0,1,0,Average,0,0.0,0.13948717948717948,0.29384615384615387,34.06153846153847,0,0.16128205128205128,0.46705128205128205,0.19525641025641025,37.03269230769231,0,Not Loyal by Either Definition,26-35,Low,Bronze,Casual Customer,0
1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,No,Express,No,No,1,Debit Card,Annually,0,1,2,0.5,156,78,0,1,0,1,1,Excellent,0,40.0,0.010769230769230769,0.07346153846153847,13.055769230769233,0,0.03538461538461538,0.7192307692307692,0.7667948717948718,49.73205128205128,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0
1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Monthly,0,12,33,0.9696969696969697,2508,76,0,1,0,1,1,Excellent,0,40.0,0.6382051282051282,0.5117948717948718,66.02599067599067,0,0.7930769230769231,0.6952564102564103,0.8852564102564102,81.80961538461538,1,Value-Quality Loyal Only,36-45,Premium,Gold,Casual Customer,1
1845,60,Male,Shorts,Clothing,26,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31,Credit Card,Annually,0,1,32,0.96875,832,26,0,1,0,1,0,Average,0,0.0,0.6153846153846154,0.07346153846153847,49.63846153846154,0,0.31333333333333335,0.08487179487179487,0.07730769230769231,31.201282051282053,0,Not Loyal by Either Definition,46-60,Medium,Silver,Casual Customer,0
1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39,Bank Transfer,Quarterly,0,4,40,0.975,3120,78,0,1,0,1,0,Average,0,0.0,0.7725641025641026,0.29384615384615387,64.55,0,0.8808974358974359,0.7192307692307692,0.11448717948717949,70.50641025641026,0,Not Loyal by Either Definition,46-60,Premium,Gold,Casual Customer,0
1847,68,Male,Scarf,Accessories,53,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,No,9,Venmo,Quarterly,0,4,10,0.9,530,53,0,1,0,1,0,Average,0,0.0,0.17333333333333334,0.29384615384615387,36.08461538461539,0,0.19448717948717947,0.4217948717948718,0.15320512820512822,36.388461538461534,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0
1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,49,Credit Card,Weekly,0,52,50,0.98,5000,100,0,1,0,1,1,Excellent,0,40.0,0.972948717948718,0.931025641025641,95.96858974358975,1,0.9994871794871795,0.9955128205128205,0.7667948717948718,95.20320512820514,1,Loyal by Both Definitions,46-60,Premium,Elite,True Loyalist,1
1849,19,Male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34,Cash,Every 3 Months,0,4,35,0.9714285714285714,2555,73,0,1,0,1,0,Average,0,0.0,0.6797435897435897,0.29384615384615387,60.30164835164835,0,0.8037179487179488,0.661025641025641,0.07730769230769231,65.22051282051282,0,Not Loyal by Either Definition,18-25,Premium,Gold,Casual Customer,0
1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,No,35,Bank Transfer,Monthly,0,12,36,0.9722222222222222,1440,40,0,1,0,1,1,Excellent,0,40.0,0.6979487179487179,0.5117948717948718,68.76495726495726,0,0.5420512820512821,0.266025641025641,0.8048717948717948,59.430128205128206,0,Not Loyal by Either Definition,26-35,High,Gold,Casual Customer,0
1851,51,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,50,Debit Card,Weekly,0,52,51,0.9803921568627451,3876,76,0,1,0,1,0,Average,0,0.0,0.9902564102564102,0.931025641025641,96.75527903469079,1,0.9511538461538461,0.6952564102564103,0.11448717948717949,72.7173076923077,0,Behaviorally Loyal Only,46-60,Premium,Elite,True Loyalist,0
1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,No,4,Bank Transfer,Fortnightly,0,26,5,0.8,400,80,0,1,0,1,0,Good,0,0.0,0.07487179487179488,0.7223076923076923,44.65,0,0.13666666666666666,0.7434615384615385,0.23602564102564103,43.77371794871795,0,Not Loyal by Either Definition,26-35,Low,Bronze,Casual Customer,0
1853,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32,Cash,Weekly,0,52,33,0.9696969696969697,2640,80,0,1,0,1,0,Good,0,0.0,0.6382051282051282,0.931025641025641,80.6990675990676,0,0.8156410256410257,0.7434615384615385,0.5167948717948718,76.54807692307692,0,Not Loyal by Either Definition,36-45,Premium,Elite,Casual Customer,0
1854,29,Male,Blouse,Clothing,67,North Dakota,XL,Olive,Spring,2.9,No,Express,No,No,11,PayPal,Fortnightly,0,26,12,0.9166666666666666,804,67,0,1,0,1,0,Average,0,0.0,0.21166666666666667,0.7223076923076923,53.13910256410257,0,0.3,0.5874358974358974,0.15320512820512822,44.75,0,Not Loyal by Either Definition,26-35,Medium,Silver,Casual Customer,0
1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,No,Express,No,No,49,Credit Card,Annually,0,1,50,0.98,3050,61,0,1,0,1,0,Good,0,0.0,0.972948717948718,0.07346153846153847,65.95384615384616,0,0.8728205128205129,0.5135897435897436,0.5167948717948718,73.08846153846154,0,Not Loyal by Either Definition,18-25,Premium,Gold,Casual Customer,0
